source,passtime,time,mode,vbatt,ibatt,ibus3v3,ibus5v0,comm_temp,eps_temp,batt_temp,power,service_e,service_r,byline
tartu,2017-05-25T23:46:22.876,2000-11-03T18:53:10Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:46:32.872,2000-11-03T18:53:20Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:46:52.874,2000-11-03T18:53:40Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:47:02.869,2000-11-03T18:53:50Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:47:12.875,2000-11-03T18:54:00Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:47:22.861,2000-11-03T18:54:10Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:47:32.888,2000-11-03T18:54:20Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:47:42.873,2000-11-03T18:54:30Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:47:52.869,2000-11-03T18:54:40Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:48:02.856,2000-11-03T18:54:50Z,0,8.300,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:48:12.852,2000-11-03T18:55:00Z,0,8.300,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:48:22.857,2000-11-03T18:55:10Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:48:32.853,2000-11-03T18:55:20Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:48:42.849,2000-11-03T18:55:30Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:48:52.856,2000-11-03T18:55:40Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:49:12.847,2000-11-03T18:56:00Z,0,8.200,0.079,0.125,0.000,-15.000,28.500,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:49:22.843,2000-11-03T18:56:10Z,0,8.200,0.079,0.125,0.000,-15.000,28.500,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:49:32.839,2000-11-03T18:56:20Z,0,8.250,0.079,0.125,0.000,-15.000,28.250,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:49:42.845,2000-11-03T18:56:30Z,0,8.250,0.079,0.125,0.000,-15.000,28.250,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:49:52.842,2000-11-03T18:56:40Z,0,8.250,0.079,0.125,0.000,-15.000,28.250,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:50:02.847,2000-11-03T18:56:50Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:50:22.840,2000-11-03T18:57:10Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:50:32.836,2000-11-03T18:57:20Z,0,8.200,0.079,0.125,0.000,-15.000,28.250,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:50:42.831,2000-11-03T18:57:30Z,0,8.250,0.079,0.125,0.000,-15.000,28.250,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:50:52.838,2000-11-03T18:57:40Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:51:02.833,2000-11-03T18:57:50Z,0,8.250,0.079,0.125,0.000,-15.000,28.500,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:51:12.840,2000-11-03T18:58:00Z,0,8.250,0.079,0.125,0.000,-15.000,28.250,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:51:22.836,2000-11-03T18:58:10Z,0,8.200,0.118,0.125,0.000,-15.000,29.000,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:51:32.832,2000-11-03T18:58:20Z,0,8.200,0.118,0.125,0.000,-15.000,29.000,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-25T23:51:42.839,2000-11-03T18:58:30Z,0,8.200,0.118,0.125,0.000,-15.000,29.000,29.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:18:48.980,2000-10-30T00:26:20Z,0,8.200,0.079,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:18:58.976,2000-10-30T00:26:30Z,0,8.250,0.079,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:19:08.973,2000-10-30T00:26:40Z,0,8.300,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:19:18.978,2000-10-30T00:26:50Z,0,8.250,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:19:28.974,2000-10-30T00:27:00Z,0,8.250,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:19:48.977,2000-10-30T00:27:20Z,0,8.300,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:19:58.961,2000-10-30T00:27:30Z,0,8.250,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:20:08.959,2000-10-30T00:27:40Z,0,8.250,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:20:18.996,2000-10-30T00:27:50Z,0,8.200,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:20:28.960,2000-10-30T00:28:00Z,0,8.250,0.079,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:20:38.977,2000-10-30T00:28:10Z,0,8.250,0.079,0.125,0.000,-15.000,25.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:20:58.978,2000-10-30T00:28:30Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:21:08.974,2000-10-30T00:28:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:21:18.960,2000-10-30T00:28:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.000,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:21:28.957,2000-10-30T00:29:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:21:38.953,2000-10-30T00:29:10Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:21:48.948,2000-10-30T00:29:20Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:21:58.954,2000-10-30T00:29:30Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:22:08.950,2000-10-30T00:29:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:22:18.987,2000-10-30T00:29:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:22:28.952,2000-10-30T00:30:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.250,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:22:48.945,2000-10-30T00:30:20Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:22:58.961,2000-10-30T00:30:30Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:23:09.058,2000-10-30T00:30:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:23:18.943,2000-10-30T00:30:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:23:28.969,2000-10-30T00:31:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:23:49.012,2000-10-30T00:31:20Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:23:58.926,2000-10-30T00:31:30Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:24:08.933,2000-10-30T00:31:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:24:18.939,2000-10-30T00:31:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:24:28.935,2000-10-30T00:32:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:24:38.931,2000-10-30T00:32:10Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:24:48.938,2000-10-30T00:32:20Z,0,8.200,0.126,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:25:08.932,2000-10-30T00:32:40Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:25:18.935,2000-10-30T00:32:50Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:25:28.931,2000-10-30T00:33:00Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T01:25:38.927,2000-10-30T00:33:10Z,0,8.200,0.118,0.125,0.000,-15.000,26.500,27.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:03:51.575,2000-10-30T17:11:30Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:04:01.571,2000-10-30T17:11:40Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:04:11.567,2000-10-30T17:11:50Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:04:21.573,2000-10-30T17:12:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:04:31.590,2000-10-30T17:12:10Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:04:41.596,2000-10-30T17:12:20Z,0,8.150,0.118,0.125,0.000,-15.000,31.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:05:01.568,2000-10-30T17:12:40Z,0,8.150,0.118,0.125,0.000,-15.000,31.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:05:11.563,2000-10-30T17:12:50Z,0,8.150,0.118,0.125,0.000,-15.000,31.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:05:21.570,2000-10-30T17:13:00Z,0,8.150,0.118,0.125,0.000,-15.000,31.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:05:41.571,2000-10-30T17:13:20Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:06:11.549,2000-10-30T17:13:50Z,0,8.200,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:06:21.555,2000-10-30T17:14:00Z,0,8.200,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:06:31.552,2000-10-30T17:14:10Z,0,8.250,0.079,0.125,0.000,-15.000,29.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:06:41.548,2000-10-30T17:14:20Z,0,8.250,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:06:51.554,2000-10-30T17:14:30Z,0,8.250,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:07:01.560,2000-10-30T17:14:40Z,0,8.200,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:07:11.556,2000-10-30T17:14:50Z,0,8.200,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:07:21.552,2000-10-30T17:15:00Z,0,8.200,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:07:31.548,2000-10-30T17:15:10Z,0,8.200,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:07:51.540,2000-10-30T17:15:30Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:08:01.546,2000-10-30T17:15:40Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:08:11.541,2000-10-30T17:15:50Z,0,8.250,0.079,0.125,0.000,-15.000,29.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:08:31.544,2000-10-30T17:16:10Z,0,8.250,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:08:41.540,2000-10-30T17:16:20Z,0,8.250,0.079,0.125,0.000,-15.000,29.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:08:51.536,2000-10-30T17:16:30Z,0,8.250,0.079,0.125,0.000,-15.000,29.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:09:01.542,2000-10-30T17:16:40Z,0,8.200,0.079,0.125,0.000,-15.000,29.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:09:11.538,2000-10-30T17:16:50Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:09:31.540,2000-10-30T17:17:10Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:09:41.536,2000-10-30T17:17:20Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:09:51.533,2000-10-30T17:17:30Z,0,8.200,0.118,0.125,0.000,-15.000,30.000,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:10:01.539,2000-10-30T17:17:40Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T18:10:21.531,2000-10-30T17:18:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:37:40.887,2000-10-30T18:45:20Z,0,8.200,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:37:50.884,2000-10-30T18:45:30Z,0,8.200,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:38:00.880,2000-10-30T18:45:40Z,0,8.200,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:38:10.905,2000-10-30T18:45:50Z,0,8.200,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:38:30.888,2000-10-30T18:46:10Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:38:40.873,2000-10-30T18:46:20Z,0,8.200,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:39:00.875,2000-10-30T18:46:40Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:39:10.871,2000-10-30T18:46:50Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:39:20.888,2000-10-30T18:47:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:39:40.869,2000-10-30T18:47:20Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:39:50.875,2000-10-30T18:47:30Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:40:00.861,2000-10-30T18:47:40Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:40:20.883,2000-10-30T18:48:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:40:40.886,2000-10-30T18:48:20Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:40:50.861,2000-10-30T18:48:30Z,0,8.150,0.118,0.125,0.000,-15.000,30.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:41:30.858,2000-10-30T18:49:10Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:41:40.852,2000-10-30T18:49:20Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:41:50.848,2000-10-30T18:49:30Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:42:00.874,2000-10-30T18:49:40Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:42:10.850,2000-10-30T18:49:50Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:42:20.866,2000-10-30T18:50:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:42:30.841,2000-10-30T18:50:10Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:42:40.848,2000-10-30T18:50:20Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:42:50.885,2000-10-30T18:50:30Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:43:00.850,2000-10-30T18:50:40Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:43:10.846,2000-10-30T18:50:50Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:43:20.841,2000-10-30T18:51:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:43:30.858,2000-10-30T18:51:10Z,0,8.150,0.118,0.125,0.000,-15.000,30.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:43:50.831,2000-10-30T18:51:30Z,0,8.150,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:44:00.836,2000-10-30T18:51:40Z,0,8.200,0.079,0.125,0.000,-15.000,29.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:44:10.832,2000-10-30T18:51:50Z,0,8.200,0.079,0.125,0.000,-15.000,29.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:44:20.838,2000-10-30T18:52:00Z,0,8.250,0.079,0.125,0.000,-15.000,29.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:44:40.840,2000-10-30T18:52:20Z,0,8.250,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:45:00.832,2000-10-30T18:52:40Z,0,8.200,0.079,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:45:10.830,2000-10-30T18:52:50Z,0,8.200,0.079,0.125,0.000,-15.000,29.500,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:45:20.834,2000-10-30T18:53:00Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:45:30.831,2000-10-30T18:53:10Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:45:40.826,2000-10-30T18:53:20Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:45:50.832,2000-10-30T18:53:30Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:46:20.831,2000-10-30T18:54:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:46:30.816,2000-10-30T18:54:10Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:46:40.813,2000-10-30T18:54:20Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:46:50.818,2000-10-30T18:54:30Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:47:10.820,2000-10-30T18:54:50Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T19:47:20.816,2000-10-30T18:55:00Z,0,8.150,0.118,0.125,0.000,-15.000,30.000,31.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:13:10.192,2000-10-30T20:20:50Z,0,8.250,0.079,0.125,0.000,-15.000,30.000,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:13:20.186,2000-10-30T20:21:00Z,0,8.250,0.079,0.125,0.000,-15.000,30.000,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:13:30.182,2000-10-30T20:21:10Z,0,8.250,0.079,0.125,0.000,-15.000,29.500,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:13:50.174,2000-10-30T20:21:30Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:14:00.170,2000-10-30T20:21:40Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:14:10.177,2000-10-30T20:21:50Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:14:20.172,2000-10-30T20:22:00Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:14:30.179,2000-10-30T20:22:10Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:14:40.174,2000-10-30T20:22:20Z,0,8.250,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:15:00.167,2000-10-30T20:22:40Z,0,8.250,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:15:10.163,2000-10-30T20:22:50Z,0,8.250,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
tartu,2017-05-26T21:15:20.169,2000-10-30T20:23:00Z,0,8.200,0.079,0.125,0.000,-15.000,29.250,30.000,0x00,0x00,0x00,~OPEN COSMOS~
